          id,state,district,crop_year,season,crop_names,area,temp,wind_speed,preasure,humidity,soil ,n ,p,k,production,yield
135723,TamilNadu,Tirchy,2008,Kharif     ,Jowar,45500,21.942809899663,2.10906026286706,1014.26730200964,20.4307516744785,peaty,59.22,0,0,83200,1.82857142857142
135724,TamilNadu,Tirchy,2008,Kharif     ,Maize,6600,21.2238119989131,2.10659641040722,1013.03120081559,21.8430796796412,chalky,7.68,7.68,0,10900,1.65151515151515
135725,TamilNadu,Tirchy,2008,Kharif     ,Moong(Green Gram),3400,20.8424183487594,2.0558460661318,1014.30893884224,20.8134517734714,sandy,3.255,3.255,3.255,3200,0.941176470588235
135726,TamilNadu,Tirchy,2008,Kharif     ,Niger seed,1100,20.6266061674165,1.99328486649396,1013.89058017388,21.5564585458705,loamy,38.25,38.25,38.25,300,0.272727272727272
135727,TamilNadu,Tirchy,2008,Kharif     ,Ragi,7400,20.313543535575,2.07028502444307,1015.85192694413,20.2965182536549,clay,0,28.048,0,3300,0.445945945945945
135728,TamilNadu,Tirchy,2008,Kharif     ,Rice,49700,21.4282806180999,2.06628112799207,1013.11678219729,21.5482918149404,chalky,10.5,27.3,27.3,109300,2.19919517102615
135729,TamilNadu,Tirchy,2008,Kharif     ,Sesamum,100,21.6041671164992,2.09083188805456,1014.01319780617,20.7110457391071,sandy,39.72,105.92,52.96,100,1
135730,TamilNadu,Tirchy,2008,Kharif     ,Soyabean,29200,20.3201836040815,2.02462799917791,1015.05311902478,21.4592619345553,silty,8.008,8.008,0,62900,2.15410958904109
135731,TamilNadu,Tirchy,2008,Kharif     ,Sugarcane,50400,20.9145405578675,1.99565864850475,1013.17033738616,20.2866343571287,chalky,5.824,14.56,5.824,4230000,83.9285714285714
135732,TamilNadu,Tirchy,2008,Kharif     ,Sunflower,700,21.1139898763705,2.02712151545673,1015.76116175772,21.1731664635936,clay,0,0,0,400,0.571428571428571
135733,TamilNadu,Tirchy,2008,Kharif     ,Urad,3200,20.8811772206491,2.07389403503859,1013.33168864631,21.7202242705436,sandy,3.008,3.76,0,2200,0.6875
135734,TamilNadu,Tirchy,2008,Rabi       ,Gram,28000,20.6243384902644,2.03022302764431,1015.53804758434,22.0709567994228,loamy,2.775,0,0,20400,0.728571428571428
135735,TamilNadu,Tirchy,2008,Rabi       ,Jowar,164800,20.7284307042023,2.053421018131,1013.61195423352,20.2943048932483,silty,2.921,2.921,0,131000,0.794902912621359
135736,TamilNadu,Tirchy,2008,Rabi       ,Maize,60,21.2122550385353,2.09353197454246,1015.86928767012,20.1725937729967,silty,0,0,0,151,2.51666666666666
135737,TamilNadu,Tirchy,2008,Rabi       ,Rapeseed &Mustard,200,20.6030062952589,2.02600598525915,1015.29767486228,20.0602951708526,silt,928.372,0,0,100,0.5
135738,TamilNadu,Tirchy,2008,Rabi       ,Safflower,1100,21.117000433004,2.02776565504866,1013.89458506989,21.7536222690753,silt,6.93,17.71,0,500,0.454545454545454
135739,TamilNadu,Tirchy,2008,Rabi       ,Sesamum,100,20.6524570903173,2.1028509811726,1013.88174576228,21.9325685265861,silty,52.08,0,0,100,1
135740,TamilNadu,Tirchy,2008,Rabi       ,Sunflower,300,20.4860219604894,2.09413689962432,1013.87250859198,21.5800644476689,peaty,8.6,8.6,0,200,0.666666666666666
135741,TamilNadu,Tirchy,2008,Rabi       ,Wheat,40200,21.5259961292012,2.02818587268973,1014.32909242684,21.4994987922288,silt,2.16,2.16,2.16,69100,1.71890547263681
135742,TamilNadu,Tirchy,2008,Whole Year ,Sugarcane,50400,21.5807495333132,2.10211700841945,1014.46761721008,21.5973237219113,loamy,38.25,38.25,38.25,4230000,83.9285714285714
135743,TamilNadu,Tirchy,2009,Kharif     ,Arhar/Tur,4200,20.5267254794116,1.98170258599838,1014.87214134256,21.2547989193623,sandy,0,20.08,0,4200,1
135744,TamilNadu,Tirchy,2009,Kharif     ,Bajra,74900,21.4493211994702,2.05746390492942,1015.08080066458,21.074979316669,silt,3.13,8.138,8.138,36300,0.484646194926568
135745,TamilNadu,Tirchy,2009,Kharif     ,Cotton(lint),1600,21.5765858938429,2.1066592013586,1015.26371326385,20.5848524416083,clay,38.688,103.168,51.584,1100,0.6875
135746,TamilNadu,Tirchy,2009,Kharif     ,Groundnut,49300,21.1832750364779,2.06327121489845,1015.47136436972,21.9112181467064,sandy,7.588,7.588,0,63100,1.27991886409736
135747,TamilNadu,Tirchy,2009,Kharif     ,Jowar,46800,21.1256410989795,2.01789297609499,1014.63063088325,20.4303078095132,loamy,1.596,3.99,1.596,70600,1.508547008547
135748,TamilNadu,Tirchy,2009,Kharif     ,Maize,10200,20.2016568763154,1.97913439327915,1015.11163522021,21.7730712230651,sandy,0,0,0,22900,2.24509803921568
135749,TamilNadu,Tirchy,2009,Kharif     ,Moong(Green Gram),5500,20.4465434563801,2.02831202522155,1014.73326844409,20.3970802702151,loamy,2.8,3.5,0,3600,0.654545454545454
135750,TamilNadu,Tirchy,2009,Kharif     ,Niger seed,1600,20.8213724240694,2.0491505167702,1014.16460527243,20.0693055832539,chalky,2.525,0,0,300,0.1875
135751,TamilNadu,Tirchy,2009,Kharif     ,Ragi,7300,21.987506503788,2.10260548748905,1013.6358079575,21.1673561889641,loamy,3.91,3.91,0,5800,0.794520547945205
135752,TamilNadu,Tirchy,2009,Kharif     ,Rice,50600,21.7478687722793,2.07359394529412,1015.42456568772,20.0682114416472,chalky,0,0,0,76900,1.5197628458498
135753,TamilNadu,Tirchy,2009,Kharif     ,Sesamum,100,20.5092482959252,2.03660071276172,1013.47745811463,21.5268836775995,clay,920.828,0,0,30,0.3
135754,TamilNadu,Tirchy,2009,Kharif     ,Soyabean,32500,20.4142443932283,2.08695759600556,1013.3731840335,20.8775184464778,silty,7.992,20.424,0,65000,2
135755,TamilNadu,Tirchy,2009,Kharif     ,Sugarcane,53800,20.9180432454397,2.08833063743902,1015.14840803468,20.1564123716713,sandy,40.908,0,0,4812200,89.4460966542751
135756,TamilNadu,Tirchy,2009,Kharif     ,Sunflower,600,21.5235975147681,2.02034514932975,1014.51748311011,21.9535664022134,loamy,7.66,7.66,0,200,0.333333333333333
135757,TamilNadu,Tirchy,2009,Kharif     ,Urad,4700,21.6370240244837,1.98373931295548,1015.15319717763,21.8333490305605,loamy,0.975,0.975,0.975,3700,0.787234042553191
135758,TamilNadu,Tirchy,2009,Rabi       ,Gram,28000,21.1773463080269,2.00247733115707,1015.42662344638,20.6699556765958,peaty,38.25,38.25,38.25,16900,0.603571428571428
135759,TamilNadu,Tirchy,2009,Rabi       ,Jowar,134400,20.5312043147483,2.04016983398489,1014.93453108906,21.3325996725587,silty,0,15.712,0,120500,0.89657738095238
135760,TamilNadu,Tirchy,2009,Rabi       ,Linseed,100,21.560299883673,2.03278465605783,1014.52222679592,21.2125992304131,loamy,3.61,9.386,9.386,22,0.22
135761,TamilNadu,Tirchy,2009,Rabi       ,Maize,6400,20.3663762492757,2.08597195854893,1014.36845657559,20.4013575157013,peaty,37.704,100.544,50.272,19700,3.078125
135762,TamilNadu,Tirchy,2009,Rabi       ,Rapeseed &Mustard,500,21.9648775992054,2.0695320585632,1015.89362466409,20.2954878720289,clay,4.62,4.62,0,100,0.2
135763,TamilNadu,Tirchy,2009,Rabi       ,Safflower,1300,21.266758545787,2.00399921469224,1015.79209693822,20.0673011556305,clay,2.422,6.055,2.422,600,0.461538461538461
135764,TamilNadu,Tirchy,2009,Rabi       ,Sesamum,100,20.2569261497995,2.07804242133301,1014.27028975492,21.2565965790502,peaty,0,0,0,23,0.23
135765,TamilNadu,Tirchy,2009,Rabi       ,Sunflower,400,21.2020379836236,1.98878566410601,1013.72503459814,20.910243674808,silty,2.288,2.86,0,200,0.5
135766,TamilNadu,Tirchy,2009,Rabi       ,Wheat,42000,21.1323693856843,2.09853238292294,1014.27231627881,20.9971153474632,loamy,2.1,0,0,69000,1.64285714285714
135767,TamilNadu,Tirchy,2010,Kharif     ,Arhar/Tur,5300,20.862776277244,2.09569632833882,1015.65987675732,21.2424907646662,sandy,1.771,1.771,0,1800,0.339622641509433
135768,TamilNadu,Tirchy,2010,Kharif     ,Bajra,75600,20.2316909180499,2.08822265421565,1014.31042988053,21.2509723750326,silt,0,0,0,59200,0.783068783068783
135769,TamilNadu,Tirchy,2010,Kharif     ,Cotton(lint),1600,21.7120564959243,2.01203424277935,1014.95373888638,21.9610004964787,peaty,890.974,0,0,1300,0.8125
135770,TamilNadu,Tirchy,2010,Kharif     ,Groundnut,50100,21.1375835004175,2.06801241828631,1015.10298353783,21.985567545671,silt,6.858,17.526,0,81600,1.62874251497005
135771,TamilNadu,Tirchy,2010,Kharif     ,Jowar,44600,21.6618200887082,2.10533757712913,1014.28559771223,21.610383981483,chalky,27.195,0,0,76100,1.70627802690582
135772,TamilNadu,Tirchy,2010,Kharif     ,Maize,12200,20.4887498238178,1.97027002740202,1014.04331197353,20.5260793053439,peaty,7.46,7.46,0,17200,1.40983606557377
135773,TamilNadu,Tirchy,2010,Kharif     ,Moong(Green Gram),6400,20.0643689474749,2.09909389396523,1014.00829459233,21.9011608878229,peaty,0.045,0.045,0.045,4200,0.65625
135774,TamilNadu,Tirchy,2010,Kharif     ,Niger seed,1600,21.4442694710592,2.04803214017281,1015.29519799961,21.3762019142341,clay,38.25,38.25,38.25,600,0.375
135775,TamilNadu,Tirchy,2010,Kharif     ,Ragi,8100,21.1606099699801,2.08669284587711,1014.49888329382,21.1580231789583,silty,0,10.368,0,8800,1.08641975308641
135776,TamilNadu,Tirchy,2010,Kharif     ,Rice,50800,21.0537071464826,2.00971768140431,1014.79485991949,20.4402016776576,clay,5.3,13.78,13.78,82200,1.61811023622047
135777,TamilNadu,Tirchy,2010,Kharif     ,Sesamum,100,21.4008750413521,1.98178535008108,1013.88808486327,20.5953861445712,chalky,36.84,98.24,49.12,,
135778,TamilNadu,Tirchy,2010,Kharif     ,Soyabean,40100,21.7948548112789,2.07020946712662,1013.58576671168,20.9071645915129,chalky,3.276,3.276,0,65400,1.63092269326683
135779,TamilNadu,Tirchy,2010,Kharif     ,Sugarcane,74000,21.0866015427985,2.08098741464258,1015.61385525872,20.1568273708831,silt,1.288,3.22,1.288,6963400,94.1
135780,TamilNadu,Tirchy,2010,Kharif     ,Sunflower,700,20.7282679492076,2.00604783321864,1013.81577318119,21.8199342659486,peaty,0,0,0,300,0.428571428571428
135781,TamilNadu,Tirchy,2010,Kharif     ,Urad,5400,20.1168908165969,1.99689128984231,1013.68999052699,21.4427980593877,silty,0,0,0,3100,0.574074074074074
135782,TamilNadu,Tirchy,2010,Rabi       ,Gram,29900,21.7984704294975,1.99157393555151,1013.98776072289,20.8143948909545,silty,1.325,0,0,24300,0.812709030100334
135783,TamilNadu,Tirchy,2010,Rabi       ,Jowar,133800,20.6792284289108,2.09723619578862,1013.69166662202,21.159123307015,loamy,5.98,5.98,0,105200,0.786248131539611
135784,TamilNadu,Tirchy,2010,Rabi       ,Linseed,100,20.4573600158589,2.04527875437459,1013.70716769797,20.5809625980152,silt,0,0,0,26,0.26
135785,TamilNadu,Tirchy,2010,Rabi       ,Maize,6800,20.2906718438419,2.03161850060884,1014.09345949567,20.2684362329414,silt,740.002,0,0,21000,3.08823529411764
135786,TamilNadu,Tirchy,2010,Rabi       ,Rapeseed &Mustard,600,21.8770237358008,2.02689925507305,1015.30874024198,20.2707752076338,silt,32.508,83.076,0,300,0.5
135787,TamilNadu,Tirchy,2010,Rabi       ,Safflower,2200,20.1784472574734,2.00992946766149,1014.34202837607,20.9396830891941,sandy,7.371,0,0,1000,0.454545454545454
135788,TamilNadu,Tirchy,2010,Rabi       ,Sesamum,100,21.1007249433361,2.01378633661062,1015.00090088838,20.5100261679033,silty,16.82,16.82,0,29,0.29
135789,TamilNadu,Tirchy,2010,Rabi       ,Sunflower,300,20.4724139150623,1.9832932624465,1015.14076370873,21.6170804768207,silt,5.7,5.7,5.7,200,0.666666666666666
135790,TamilNadu,Tirchy,2010,Rabi       ,Wheat,43700,21.3522122433685,1.99538630537649,1013.35981498994,20.6634693913101,peaty,0,0,0,86500,1.97940503432494
135791,TamilNadu,Tirchy,2011,Kharif     ,Arhar/Tur,2300,20.3815753735949,2.07083298601043,1013.61397898548,22.0546468941225,clay,0,36,0,600,0.260869565217391
135792,TamilNadu,Tirchy,2011,Kharif     ,Bajra,25700,20.8035117380275,1.97718059333231,1013.59564783296,21.2664356595171,clay,6.68,17.368,17.368,16400,0.638132295719844
135793,TamilNadu,Tirchy,2011,Kharif     ,Cotton(lint),1000,21.3042720464169,2.00820929213843,1015.50933918499,20.1166294152577,silty,7.656,20.416,10.208,1700,1.7
135794,TamilNadu,Tirchy,2011,Kharif     ,Groundnut,42300,20.852868686763,2.04620086381528,1015.19654172066,20.4510547895666,chalky,1.148,1.148,0,59500,1.40661938534278
135795,TamilNadu,Tirchy,2011,Kharif     ,Jowar,36300,21.9661757053186,2.05659302445473,1014.61738669453,21.3599036042182,loamy,0,0,0,65100,1.79338842975206
135796,TamilNadu,Tirchy,2011,Kharif     ,Maize,11900,21.8358835543242,2.10881242329356,1014.38690524709,20.5922386869438,chalky,0,0,0,19900,1.67226890756302
135797,TamilNadu,Tirchy,2011,Kharif     ,Moong(Green Gram),4400,20.1103628803076,2.03819765466297,1015.57444605158,21.7841883479154,chalky,0.224,0.28,0,2900,0.659090909090909
135798,TamilNadu,Tirchy,2011,Kharif     ,Niger seed,1200,21.5017837077278,2.04413849434848,1013.06754100539,21.4306186570018,silt,0.5,0,0,400,0.333333333333333
135799,TamilNadu,Tirchy,2011,Kharif     ,Other Kharif pulses,26200,20.1980915087893,2.06533483210194,1014.66740604078,20.4519771443384,silty,0,0,0,10500,0.400763358778625
135800,TamilNadu,Tirchy,2011,Kharif     ,Ragi,7400,20.8495762982323,2.04288986355796,1015.6391142056,21.0330087832173,silt,598.552,0,0,7900,1.06756756756756
135801,TamilNadu,Tirchy,2011,Kharif     ,Rice,50500,20.2028946055185,2.05567738289195,1013.43374969872,20.4354525644206,loamy,7.182,18.354,0,83000,1.64356435643564
135802,TamilNadu,Tirchy,2011,Kharif     ,Sesamum,300,21.186947975741,2.0157013591866,1015.3110010363,20.6028778998464,clay,35.742,0,0,100,0.333333333333333
135803,TamilNadu,Tirchy,2011,Kharif     ,Soyabean,46100,21.6720392918154,1.98260220758487,1013.86785551946,21.163613964176,sandy,8.74,8.74,0,75000,1.62689804772234
135804,TamilNadu,Tirchy,2011,Kharif     ,Sunflower,500,20.1595419644629,2.09271842906614,1014.83807046314,20.2947792388221,silt,0.615,0.615,0.615,200,0.4
135805,TamilNadu,Tirchy,2011,Kharif     ,Urad,4400,22.0231661743697,2.05838106583727,1013.32139086264,21.4816785676578,clay,38.25,38.25,38.25,3000,0.681818181818181
135806,TamilNadu,Tirchy,2011,Rabi       ,Gram,27300,20.4014378431651,2.05280979022577,1015.43188466053,21.6441579983726,sandy,0,3.104,0,18100,0.663003663003663
135807,TamilNadu,Tirchy,2011,Rabi       ,Jowar,139900,20.4813646028895,2.02908645619132,1015.22834560965,20.1798214413879,clay,4.53,11.778,11.778,86800,0.620443173695496
135808,TamilNadu,Tirchy,2011,Rabi       ,Linseed,100,21.0560469859502,2.0119552332076,1013.4399601031,20.1322747824953,loamy,39.204,104.544,52.272,20,0.2
135809,TamilNadu,Tirchy,2011,Rabi       ,Maize,6700,21.9372915566337,2.04528898293309,1014.71946963321,21.6420651067188,silty,4.284,4.284,0,19500,2.91044776119403
135810,TamilNadu,Tirchy,2011,Rabi       ,Other  Rabi pulses,800,21.7938760731491,2.0748936264573,1015.46839967235,21.5878094278137,chalky,0,0,0,400,0.5
135811,TamilNadu,Tirchy,2011,Rabi       ,Rapeseed &Mustard,500,21.5620454138793,2.0992701736139,1013.31224507175,21.7270253914077,peaty,1.501,1.501,1.501,200,0.4
135812,TamilNadu,Tirchy,2011,Rabi       ,Safflower,1100,20.7441804063188,2.04170165433895,1014.09314158807,21.6456227013271,loamy,1.728,2.16,0,400,0.363636363636363
135813,TamilNadu,Tirchy,2011,Rabi       ,Sunflower,200,21.7674141429932,1.97428607725296,1013.92412622367,20.2035290967652,clay,2.65,0,0,100,0.5
135814,TamilNadu,Tirchy,2011,Rabi       ,Wheat,36600,20.5318075003715,2.00334862695108,1015.90827365671,21.7635152044584,sandy,3.496,3.496,0,67800,1.85245901639344
135815,TamilNadu,Tirchy,2011,Summer     ,Groundnut,4600,20.7568798132399,2.10484875418828,1014.99020105687,21.0564370597776,sandy,0,0,0,9600,2.08695652173913
135816,TamilNadu,Tirchy,2011,Summer     ,Maize,3700,21.0119546932627,1.9897209631156,1013.87853347966,20.7981392105731,loamy,834.164,0,0,6000,1.62162162162162
135817,TamilNadu,Tirchy,2011,Whole Year ,Sugarcane,70600,21.8748731813715,2.02413882061809,1015.25051241746,20.4824760100696,clay,4.068,10.396,0,6962600,98.6203966005665
135818,TamilNadu,Tirchy,2012,Kharif     ,Arhar/Tur,1500,21.0722083050368,2.04281674669268,1013.35934979502,20.1115474037429,peaty,49.329,0,0,200,0.133333333333333
135819,TamilNadu,Tirchy,2012,Kharif     ,Bajra,16300,20.3704310138644,2.03177663829441,1015.64620246908,20.4584925214161,silt,6.38,6.38,0,7500,0.460122699386503
135820,TamilNadu,Tirchy,2012,Kharif     ,Castor seed,900,20.0285515215469,2.06280111258495,1014.48102933167,20.6515804132798,loamy,0.825,0.825,0.825,200,0.222222222222222
135821,TamilNadu,Tirchy,2012,Kharif     ,Cotton(lint),100,21.1322995297955,2.0660178081676,1014.62722304377,21.0695351837565,clay,38.25,38.25,38.25,300,3
135822,TamilNadu,Tirchy,2012,Kharif     ,Groundnut,46200,21.5114051424938,2.07464168420621,1015.56922173505,20.7476892826371,chalky,0,5.184,0,57200,1.23809523809523
135823,TamilNadu,Tirchy,2012,Kharif     ,Jowar,32500,21.7488748406371,2.09447568533199,1015.06987047148,20.6488036198782,peaty,2.08,5.408,5.408,56400,1.73538461538461
135824,TamilNadu,Tirchy,2012,Kharif     ,Maize,10900,20.8468756232972,2.07644022268788,1013.20294594332,20.9232730996161,sandy,22.572,60.192,30.096,12600,1.15596330275229
135825,TamilNadu,Tirchy,2012,Kharif     ,Moong(Green Gram),2100,21.5915385562964,2.06752626655644,1014.60764342223,21.1521063096833,sandy,8.876,8.876,0,700,0.333333333333333
135826,TamilNadu,Tirchy,2012,Kharif     ,Niger seed,1100,21.1442787787645,2.04878634478602,1013.31332607343,21.779473581111,loamy,0,0,0,400,0.363636363636363
135827,TamilNadu,Tirchy,2012,Kharif     ,Other Kharif pulses,7900,22.0123846665784,2.01221372387865,1013.21367432833,21.9394508786679,chalky,0,0,0,2400,0.30379746835443
135828,TamilNadu,Tirchy,2012,Kharif     ,Ragi,8000,21.4523046021552,1.99713953255861,1014.82079299661,20.2629024798172,loamy,1.6,2,0,7000,0.875
135829,TamilNadu,Tirchy,2012,Kharif     ,Rice,51000,21.0776476340837,1.97104844278091,1015.71248075011,20.7439884442271,sandy,1.775,0,0,70000,1.37254901960784
135830,TamilNadu,Tirchy,2012,Kharif     ,Sesamum,100,20.9091226843642,2.05649056806162,1015.35831051761,21.1467101416898,sandy,2.484,2.484,0,20,0.2
135831,TamilNadu,Tirchy,2012,Kharif     ,Soyabean,38800,20.3849744275241,1.98761877546646,1015.84063529492,21.0329132651021,peaty,0,0,0,69300,1.7860824742268
135832,TamilNadu,Tirchy,2012,Kharif     ,Sunflower,400,20.9613793657199,1.9984540825053,1014.59752597215,21.6337788241602,silty,843.64,0,0,100,0.25
135833,TamilNadu,Tirchy,2012,Kharif     ,Urad,3200,20.5294864073857,2.10891331021935,1013.38656512997,20.6694851807123,peaty,6.39,16.33,0,1700,0.53125
135834,TamilNadu,Tirchy,2012,Rabi       ,Gram,25400,21.7026118941433,2.02315978853443,1013.13997986457,21.8364308791508,sandy,50.673,0,0,14100,0.55511811023622
135835,TamilNadu,Tirchy,2012,Rabi       ,Jowar,123600,21.5734786843034,2.06037904117479,1014.03846809621,20.1712080194248,peaty,8.54,8.54,0,70700,0.572006472491909
135836,TamilNadu,Tirchy,2012,Rabi       ,Maize,6000,21.4007872649603,1.99966068739827,1013.538514674,20.9805870015942,silt,2.535,2.535,2.535,14100,2.35
135837,TamilNadu,Tirchy,2012,Rabi       ,Other  Rabi pulses,300,21.956264418622,1.98791819009355,1015.85394533739,20.8795613754709,silty,38.25,38.25,38.25,100,0.333333333333333
135838,TamilNadu,Tirchy,2012,Rabi       ,Rapeseed &Mustard,100,20.875139213383,2.04617189510096,1014.94147075607,21.2809213646079,silt,0,25.136,0,30,0.3
135839,TamilNadu,Tirchy,2012,Rabi       ,Safflower,100,20.3391863020187,2.10517321224795,1013.64805119176,21.3506118483679,silt,7.36,19.136,19.136,40,0.4
135840,TamilNadu,Tirchy,2012,Rabi       ,Sunflower,200,21.3288459732714,2.08203623561671,1013.80485512138,21.5100013683199,peaty,16.008,42.688,21.344,100,0.5
135841,TamilNadu,Tirchy,2012,Rabi       ,Wheat,35000,20.1634401593142,2.02830204341882,1015.1336508444,21.871577563269,silt,6.44,6.44,0,58500,1.67142857142857
135842,TamilNadu,Tirchy,2012,Summer     ,Groundnut,4500,21.1414089154357,2.02653216114843,1013.59427549827,20.5103807764265,loamy,3.304,8.26,3.304,10000,2.22222222222222
135843,TamilNadu,Tirchy,2012,Summer     ,Maize,2600,20.4773790767041,2.07613682111915,1015.18679113107,20.8513379722156,sandy,0.152,0.152,0.152,4200,1.61538461538461
135844,TamilNadu,Tirchy,2012,Whole Year ,Sugarcane,59800,20.3275526984746,2.03682797560709,1013.44405891657,20.7257559000071,sandy,4,5,0,5577700,93.2725752508361
135845,TamilNadu,Tirchy,2013,Kharif     ,Arhar/Tur,1600,20.0734470261869,2.01662843318315,1014.69980167902,20.8681873774268,clay,1.5,0,0,800,0.5
135846,TamilNadu,Tirchy,2013,Kharif     ,Bajra,30200,20.1168437854811,2.05606189281912,1014.13323525695,20.297206310993,clay,10.58,10.58,0,15600,0.516556291390728
135847,TamilNadu,Tirchy,2013,Kharif     ,Cotton(lint),200,20.9148517655564,2.01553165255295,1013.41778891874,20.5218024242979,loamy,0,0,0,500,2.5
